"year","make","model","mpg"
2008,"YAMAHA","XV1700AS ROAD STAR S",36
2008,"YAMAHA","XV1700AT ROAD STAR SILVERADO",null
2008,"YAMAHA","XV1700ATS ROAD STAR SILVERADO S",122
2008,"YAMAHA","XV1700PC ROAD STAR WARRIOR",136
2008,"YAMAHA","XV1700PCM ROAD STAR MIDNIGHT WARRIO",109
2008,"YAMAHA","XV1900CTM STRATOLINER MIDNIGHT",75
2008,"YAMAHA","XV1900CTS STRATOLINER S",null
2008,"YAMAHA","XV1900M ROADLINER MIDNIGHT",null
2008,"YAMAHA","XV1900S ROADLINER S",91
2008,"YAMAHA","XV19CX RAIDER",null
2008,"YAMAHA","XV19CXC RAIDER S",45
2008,"YAMAHA","XV250 V STAR 250",null
2008,"YAMAHA","XVS1100 V STAR 1100 CUSTOM",null
2008,"YAMAHA","XVS1100A V STAR 1100 CLASSIC",40
2008,"YAMAHA","XVS1100AT V STAR 1100 SILVERADO",139
2008,"YAMAHA","XVS1300 V STAR 1300",36
2008,"YAMAHA","XVS1300A V STAR 1300 TOURER",null
2008,"YAMAHA","XVS650 V STAR CUSTOM",null
2008,"YAMAHA","XVS650A V STAR CLASSIC",21
2008,"YAMAHA","XVS650AT V STAR SILVERADO",null
2008,"YAMAHA","XVZ1300CT ROYAL STAR TOUR DELUXE",null
2008,"YAMAHA","XVZ1300CTS ROYAL STAR TOUR DELUXE S",null
2008,"YAMAHA","XVZ1300TF ROYAL STAR VENTURE",null
2008,"YAMAHA","YFM125 GRIZZLY",null
2008,"YAMAHA","YFM250 BIG BEAR",10
2008,"YAMAHA","YFM250 RAPTOR",null
2008,"YAMAHA","YFM250 RAPTOR SE",3
2008,"YAMAHA","YFM250 RAPTOR SE CUSTOM",null
2008,"YAMAHA","YFM350 GRIZZLY 4X4 AUTO",132
2008,"YAMAHA","YFM350 GRIZZLY AUTO",53
2008,"YAMAHA","YFM350 GRIZZLY IRS 4X4 AUTO",34
2008,"YAMAHA","YFM350 RAPTOR",null
2008,"YAMAHA","YFM350 WOLVERINE",null
2008,"YAMAHA","YFM400 BIG BEAR IRS 4X4",null
2008,"YAMAHA","YFM400 GRIZZLY 4X4 AUTO",54
2008,"YAMAHA","YFM450 GRIZZLY 4X4 AUTO",null
2008,"YAMAHA","YFM450FX WOLVERINE 4X4",140
2008,"YAMAHA","YFM50 RAPTOR",95
2008,"YAMAHA","YFM660F GRIZZLY 4X4",null
2008,"YAMAHA","YFM700 GRIZZLY FI 4X4 AUTO",null
2008,"YAMAHA","YFM700 GRIZZLY FI 4X4 AUTO EPS",null
2008,"YAMAHA","YFM700R RAPTOR",null
2008,"YAMAHA","YFM700R RAPTOR SE",null
2008,"YAMAHA","YFM80 GRIZZLY",null
2008,"YAMAHA","YFM80W RAPTOR",87
2008,"YAMAHA","YFZ450",22
2008,"YAMAHA","YFZ450 SE",null
2008,"YAMAHA","YJ125 VINO 125",27
2008,"YAMAHA","YP400 MAJESTY",null
2008,"YAMAHA","YW50 ZUMA",null
2008,"YAMAHA","YXR45F RHINO 450",21
2008,"YAMAHA","YXR45F RHINO 450 SPECIAL EDITION",45
2008,"YAMAHA","YXR700F RHINO 700 FI",null
2008,"YAMAHA","YXR700F RHINO 700 FI DUCKS UNLIMITE",120
2008,"YAMAHA","YXR700F RHINO 700 FI SPECIAL EDITIO",null
2008,"YAMAHA","YXR700F RHINO 700 FI SPORT EDITION",null
2008,"YAMAHA","YZ125",null
2008,"YAMAHA","YZ250",null
2008,"YAMAHA","YZ250F",136
2008,"YAMAHA","YZ450F",null
2008,"YAMAHA","YZ85",8
2008,"YAMAHA","YZF-R1",135
2008,"YAMAHA","YZF-R6",null
2008,"YAMAHA","YZF-R6S",104
2009,"ACURA","CSX",null
2009,"ACURA","MDX",37
2009,"ACURA","RDX",null
2009,"ACURA","RL",146
2009,"ACURA","TL",null
2009,"ACURA","TSX",null
2009,"AMERICAN IRONHORSE","BANDERA",null
2009,"AMERICAN IRONHORSE","JUDGE",null
2009,"AMERICAN IRONHORSE","SLAMMER",null
2009,"AMERICAN IRONHORSE","TEXAS CHOPPER",10
2009,"AMERICAN LAFRANCE","CONDOR",null
2009,"APRILIA","MANA 850",null
2009,"APRILIA","MANA 850 GT ABS",49
2009,"APRILIA","RS 125",null
2009,"APRILIA","RSV 1000 R",38
2009,"APRILIA","RSV 1000 R FACTORY",42
2009,"APRILIA","RXV 450",136
2009,"APRILIA","RXV 550",52
2009,"APRILIA","SCARABEO 200",null
2009,"APRILIA","SCARABEO 500 IE",null
2009,"APRILIA","SL 750 SHIVER",null
2009,"APRILIA","SMV 750 DORSODURO",139
2009,"APRILIA","SPORTCITY 125",45
2009,"APRILIA","SPORTCITY 250",null
2009,"APRILIA","SPORTCITY 50",null
2009,"APRILIA","SPORTCITY CUBE 250",null
2009,"APRILIA","SR50R FACTORY",141
2009,"APRILIA","SXV 450",null
2009,"APRILIA","SXV 550",null
2009,"APRILIA","TUONO 1000 R",41
2009,"APRILIA","TUONO 1000 R FACTORY",73
2009,"ARCTIC CAT","1000 TRV CRUISER",null
2009,"ARCTIC CAT","150 2X4",null
2009,"ARCTIC CAT","250 2X4",null
2009,"ARCTIC CAT","366 4X4 AUTO",135
2009,"ARCTIC CAT","400 4X4 AUTO TRV",null
2009,"ARCTIC CAT","500 4X4",null
2009,"ARCTIC CAT","500 4X4 AUTO",38
2009,"ARCTIC CAT","550 4X4 AUTO",2
2009,"ARCTIC CAT","550 4X4 AUTO LE",120
2009,"ARCTIC CAT","550 4X4 AUTO TRV",null
2009,"ARCTIC CAT","550 4X4 AUTO TRV LE",null
2009,"ARCTIC CAT","550 H1 EFI",98
2009,"ARCTIC CAT","650 4X4 AUTO TBX",null
2009,"ARCTIC CAT","650 H1 4X4 AUTO TRV",90
2009,"ARCTIC CAT","700 EFI 4X4 AUTO TRV CRUISER",null
2009,"ARCTIC CAT","700 EFI H1 4X4 AUTO",54
2009,"ARCTIC CAT","700 EFI H1 4X4 AUTO LE",96
2009,"ARCTIC CAT","700 EFI H1 4X4 AUTO MUD PRO",null
2009,"ARCTIC CAT","700 EFI H1 4X4 AUTO SE",null
2009,"ARCTIC CAT","700 EFI H1 4X4 AUTO TRV",null
2009,"ARCTIC CAT","90 2X4 SE",30
2009,"ARCTIC CAT","AC 120 SNO PRO",77
2009,"ARCTIC CAT","AC 600 SNO PRO",32
2009,"ARCTIC CAT","BEARCAT 570 LONG TRACK",16
2009,"ARCTIC CAT","BEARCAT 570 XT",null
2009,"ARCTIC CAT","BEARCAT Z1 XT",null
2009,"ARCTIC CAT","CROSSFIRE 1000 EFI",null
2009,"ARCTIC CAT","CROSSFIRE 1000 EFI SNO PRO",null
2009,"ARCTIC CAT","CROSSFIRE 1000 SNO PRO LE",null
2009,"ARCTIC CAT","CROSSFIRE 500 EFI",13
2009,"ARCTIC CAT","CROSSFIRE 600 EFI",null
2009,"ARCTIC CAT","CROSSFIRE 800 EFI",null
2009,"ARCTIC CAT","CROSSFIRE 800 EFI SNO PRO",21
2009,"ARCTIC CAT","CROSSFIRE 800 EFI SNO PRO LE",119
2009,"ARCTIC CAT","CROSSFIRE R 1000",35
2009,"ARCTIC CAT","CROSSFIRE R 1000 LE",78
2009,"ARCTIC CAT","CROSSFIRE R 8",null
2009,"ARCTIC CAT","CROSSFIRE R 8 LE",10
2009,"ARCTIC CAT","DVX 300",null
2009,"ARCTIC CAT","DVX 90 SE",null
2009,"ARCTIC CAT","F1000 EFI SNO PRO",141
2009,"ARCTIC CAT","F5 EFI",null
2009,"ARCTIC CAT","F5 EFI LXR",133
2009,"ARCTIC CAT","F570",17
2009,"ARCTIC CAT","F6 EFI SNO PRO",10
2009,"ARCTIC CAT","F8 EFI",null
2009,"ARCTIC CAT","F8 EFI LXR",71
2009,"ARCTIC CAT","F8 EFI LXR LE",null
2009,"ARCTIC CAT","F8 EFI SNO PRO",null
2009,"ARCTIC CAT","M1000 EFI 153",85
2009,"ARCTIC CAT","M1000 EFI 153 SNO PRO",null
2009,"ARCTIC CAT","M1000 EFI 162",66
2009,"ARCTIC CAT","M1000 EFI 162 SNO PRO",101
2009,"ARCTIC CAT","M1000 EFI 162 SNO PRO LE",null
2009,"ARCTIC CAT","M6 EFI 153",null
2009,"ARCTIC CAT","M8 153 SNO PRO LE",null
2009,"ARCTIC CAT","M8 EFI 153",47
2009,"ARCTIC CAT","M8 EFI 153 SNO PRO",null
2009,"ARCTIC CAT","M8 EFI 153 SNO PRO LE",134
2009,"ARCTIC CAT","M8 EFI 162",null
2009,"ARCTIC CAT","M8 EFI 162 SNO PRO",null
2009,"ARCTIC CAT","M8 HCR 153",10
2009,"ARCTIC CAT","PROWLER 550",99
2009,"ARCTIC CAT","PROWLER XT 650 H1",null
2009,"ARCTIC CAT","PROWLER XT 700",136
2009,"ARCTIC CAT","PROWLER XTX 700 H1 EFI",null
2009,"ARCTIC CAT","PROWLER XTX 700 LE",100
2009,"ARCTIC CAT","PROWLER XTZ 1000 BAJA",22
2009,"ARCTIC CAT","PROWLER XTZ 1000 H2 EFI",null
2009,"ARCTIC CAT","T500",95
2009,"ARCTIC CAT","T570",63
2009,"ARCTIC CAT","THUNDERCAT 1000 4X4 AUTO",null
2009,"ARCTIC CAT","TZ1 PARK",22
2009,"ARCTIC CAT","TZ1 TOURING",142
2009,"ARCTIC CAT","TZ1 TOURING LXR",32
2009,"ARCTIC CAT","TZ1 TURBO LXR",null
2009,"ARCTIC CAT","TZ1 TURBO LXR LE",62
2009,"ARCTIC CAT","Z1 1100 EFI",null
2009,"ARCTIC CAT","Z1 1100 EFI LXR",96
2009,"ARCTIC CAT","Z1 TURBO",null
2009,"ARCTIC CAT","Z1 TURBO LXR",null
2009,"ARCTIC CAT","Z1 TURBO LXR LE",null
2009,"ARCTIC CAT","Z1 TURBO SNO PRO",null
2009,"ARGO","AVENGER 700 8X8",null
2009,"ARGO","AVENGER 750 EFI 8X8",null
2009,"ARGO","FRONTIER 580 6X6",null
2009,"ARGO","FRONTIER 650 6X6",81
2009,"ARGO","FRONTIER 650 8X8",90
2009,"ASTON MARTIN","DB9",63
2009,"ASTON MARTIN","DBS",null
2009,"ASTON MARTIN","V8 VANTAGE",9
2009,"AUDI","A3",null
2009,"AUDI","A3 QUATTRO",93
2009,"AUDI","A4",null
2009,"AUDI","A4 QUATTRO",null
2009,"AUDI","A5",null
2009,"AUDI","A5 QUATTRO",null
2009,"AUDI","A6",53
2009,"AUDI","A6 QUATTRO",91
2009,"AUDI","A8 QUATTRO",null
2009,"AUDI","Q5",107
2009,"AUDI","Q7",null
2009,"AUDI","R8",146
2009,"AUDI","S3",82
2009,"AUDI","S4",null
2009,"AUDI","S5",101
2009,"AUDI","S6",20
2009,"AUDI","S8",null
2009,"AUDI","TT",null
2009,"AUDI","TT QUATTRO",104
2009,"AUTOCAR LLC.","XPEDITOR WX",null
2009,"AUTOCAR LLC.","XPEDITOR WXLL",2
2009,"BENTLEY","ARNAGE",null
2009,"BENTLEY","AZURE",44
2009,"BENTLEY","BROOKLANDS",null
2009,"BENTLEY","CONTINENTAL",null
2009,"BETA","400 RR",null
2009,"BETA","450 RR",null
2009,"BETA","450 RS",null
2009,"BETA","525 RR",null
2009,"BETA","525 RS",null
2009,"BIG DOG","COYOTE",119
2009,"BIG DOG","K-9",null
2009,"BIG DOG","MASTIFF",112
2009,"BIG DOG","PITBULL",null
2009,"BIG DOG","RIDGEBACK",97
2009,"BIG DOG","WOLF",null
2009,"BLUE BIRD","ALL AMERICAN",56
2009,"BLUE BIRD","BB CONVENTIONAL",116
2009,"BMW","120I",null
2009,"BMW","125I",44
2009,"BMW","128I",null
2009,"BMW","130I",122
2009,"BMW","135I",null
2009,"BMW","323I",141
2009,"BMW","325I",11
2009,"BMW","328I",9
2009,"BMW","328I XDRIVE",57
2009,"BMW","335D",129
2009,"BMW","335I",9
2009,"BMW","335I XDRIVE",53
2009,"BMW","525I",null
2009,"BMW","528I",null
2009,"BMW","528I XDRIVE",null
2009,"BMW","530I",null
2009,"BMW","535I",null
2009,"BMW","535I XDRIVE",85
2009,"BMW","550I",null
2009,"BMW","650CI",123
2009,"BMW","650I",null
2009,"BMW","750I",null
2009,"BMW","750LI",121
2009,"BMW","760LI",null
2009,"BMW","F650GS",8
2009,"BMW","F800GS",53
2009,"BMW","F800R",91
2009,"BMW","F800ST",80
2009,"BMW","G450X",55
2009,"BMW","G650 XCOUNTRY",null
2009,"BMW","G650GS",null
2009,"BMW","HP2 MEGAMOTO",null
2009,"BMW","HP2 SPORT",null
2009,"BMW","K1200LT",null
2009,"BMW","K1300R",null
2009,"BMW","K1300S",93
2009,"BMW","M3",38
2009,"BMW","M5",null
2009,"BMW","M6",70
2009,"BMW","R1200GS",1
2009,"BMW","R1200GS ADVENTURE",null
2009,"BMW","R1200R",88
2009,"BMW","R1200RT",null
2009,"BMW","S1000RR",null
2009,"BMW","X3",null
2009,"BMW","X5",null
2009,"BMW","X6",null
2009,"BMW","Z4",null
2009,"BOBCAT","2100 (GAS)",null
2009,"BOBCAT","2200G (GAS)",97
2009,"BOBCAT","2200S (DIESEL)",null
2009,"BOBCAT",2300,125
2009,"BOBCAT","TOOLCAT 5600",null
2009,"BOBCAT","TOOLCAT 5610",74
2009,"BUELL","1125CR",114
2009,"BUELL","1125R",82
2009,"BUELL","BLAST",94
2009,"BUELL","LIGHTNING CITYX XB9SX",74
2009,"BUELL","XB12R FIREBOLT",null
2009,"BUELL","XB12SCG LIGHTNING",null
2009,"BUELL","XB12SS LIGHTNING LONG",null
2009,"BUELL","XB12X ULYSSES",null
2009,"BUELL","XB12XP ULYSSES POLICE",null
2009,"BUELL","XB12XT ULYSSES",148
2009,"BUELL","XB9SX LIGHTNING",92
2009,"BUICK","ALLURE",39
2009,"BUICK","ENCLAVE",null
2009,"BUICK","LACROSSE",null
2009,"BUICK","LUCERNE",5
2009,"CADILLAC","CTS",null
2009,"CADILLAC","DTS",34
2009,"CADILLAC","ESCALADE",null
2009,"CADILLAC","ESCALADE ESV",11
2009,"CADILLAC","ESCALADE EXT",null
2009,"CADILLAC","SRX",28
2009,"CADILLAC","STS",31
2009,"CADILLAC","XLR",null
2009,"CAN-AM","DS 250",40
2009,"CAN-AM","DS 450",78
2009,"CAN-AM","DS 450 X MX",null
2009,"CAN-AM","DS 450 X XC",null
2009,"CAN-AM","DS 70",null
2009,"CAN-AM","DS 90",113
2009,"CAN-AM","DS 90 X",82
2009,"CAN-AM","OUTLANDER 400 HO EFI",119
2009,"CAN-AM","OUTLANDER 400 HO EFI XT",null
2009,"CAN-AM","OUTLANDER 500 HO 4X4 EFI",null
2009,"CAN-AM","OUTLANDER 500 HO 4X4 EFI XT",null
2009,"CAN-AM","OUTLANDER 650 HO 4X4 EFI",null
2009,"CAN-AM","OUTLANDER 650 HO 4X4 EFI XT",null
2009,"CAN-AM","OUTLANDER 800 HO 4X4 EFI",43
2009,"CAN-AM","OUTLANDER 800 HO 4X4 EFI XT",null
2009,"CAN-AM","OUTLANDER MAX 400 HO EFI",77
2009,"CAN-AM","OUTLANDER MAX 400 HO EFI XT",null
2009,"CAN-AM","OUTLANDER MAX 500 HO EFI",null
2009,"CAN-AM","OUTLANDER MAX 500 HO EFI XT",null
2009,"CAN-AM","OUTLANDER MAX 650 HO EFI",36
2009,"CAN-AM","OUTLANDER MAX 650 HO EFI XT",null
2009,"CAN-AM","OUTLANDER MAX 800 HO EFI",null
2009,"CAN-AM","OUTLANDER MAX 800 HO EFI LTD",113
2009,"CAN-AM","OUTLANDER MAX 800 HO EFI XT",null
2009,"CAN-AM","RENEGADE 500",null
2009,"CAN-AM","RENEGADE 800",69
2009,"CAN-AM","RENEGADE 800 X",76
2009,"CHEVROLET","AVALANCHE",69
2009,"CHEVROLET","AVEO",136
2009,"CHEVROLET","AVEO5",91
2009,"CHEVROLET","C4500 KODIAK",53
2009,"CHEVROLET","C5500 KODIAK",139
2009,"CHEVROLET","C6500 KODIAK",null
2009,"CHEVROLET","C7500 KODIAK",null
2009,"CHEVROLET","CAPTIVA SPORT",null
2009,"CHEVROLET","CHEVY",null
2009,"CHEVROLET","CHEYENNE 2500",null
2009,"CHEVROLET","COBALT",32
2009,"CHEVROLET","COLORADO",null
2009,"CHEVROLET","CORVETTE",null
2009,"CHEVROLET","EQUINOX",null
2009,"CHEVROLET","EXPRESS 1500",138
2009,"CHEVROLET","EXPRESS 2500",null
2009,"CHEVROLET","EXPRESS 3500",null
2009,"CHEVROLET","EXPRESS 4500",0
2009,"CHEVROLET","HHR",140
2009,"CHEVROLET","IMPALA",115
2009,"CHEVROLET","MALIBU",103
2009,"CHEVROLET","OPTRA",null
2009,"CHEVROLET","SILVERADO 1500",101
2009,"CHEVROLET","SILVERADO 2500",143
2009,"CHEVROLET","SILVERADO 2500 HD",14
2009,"CHEVROLET","SILVERADO 3500",49
2009,"CHEVROLET","SILVERADO 3500 HD",43
2009,"CHEVROLET","SUBURBAN 1500",null
2009,"CHEVROLET","SUBURBAN 2500",128
2009,"CHEVROLET","T6500",98
2009,"CHEVROLET","T7500",128
2009,"CHEVROLET","TAHOE",65
2009,"CHEVROLET","TORNADO",69
2009,"CHEVROLET","TRAILBLAZER",45
2009,"CHEVROLET","TRAVERSE",119
2009,"CHEVROLET","UPLANDER",null
2009,"CHEVROLET","W4500 TILTMASTER",null
2009,"CHEVROLET","W5500 TILTMASTER",null
2009,"CHEVROLET","W5500HD TILTMASTER",null
2009,"CHRYSLER",300,null
2009,"CHRYSLER","ASPEN",null
2009,"CHRYSLER","CIRRUS",null
2009,"CHRYSLER","PT CRUISER",null
2009,"CHRYSLER","SEBRING",null
2009,"CHRYSLER","TOWN & COUNTRY",104
2009,"COBRA","CX50-JR",null
2009,"COBRA","CX50-SR",null
2009,"COBRA","CX65",61
2009,"COBRA","CX65 C.A.R.D.",0
2009,"COBRA","ECX70",104
2009,"CUB CADET","VOLUNTEER 4X2",56
2009,"CUB CADET","VOLUNTEER 4X4 EFI",null
2009,"CUB CADET","VOLUNTEER 4X4D",113
2009,"DODGE","ATOS",84
2009,"DODGE","ATTITUDE",null
2009,"DODGE","AVENGER",null
2009,"DODGE","CALIBER",null
2009,"DODGE","CHALLENGER",115
2009,"DODGE","CHARGER",56
2009,"DODGE","DAKOTA",null
2009,"DODGE","DURANGO",null
2009,"DODGE","GRAND CARAVAN",null
2009,"DODGE","H100",null
2009,"DODGE","JOURNEY",null
2009,"DODGE","NITRO",38
2009,"DODGE","RAM 1500",null
2009,"DODGE","RAM 1500 TRUCK",82
2009,"DODGE","RAM 2500",null
2009,"DODGE","RAM 2500 TRUCK",null
2009,"DODGE","RAM 3500",12
2009,"DODGE","RAM 3500 TRUCK",38
2009,"DODGE","RAM 4500",null
2009,"DODGE","RAM 5500",128
2009,"DODGE","SPRINTER 2500",51
2009,"DODGE","SPRINTER 3500",64
2009,"DODGE","VIPER",null
2009,"DUCATI","1098 R",null
2009,"DUCATI","1098 R BAYLISS LE",null
2009,"DUCATI",1198,null
2009,"DUCATI","1198 S",null
2009,"DUCATI",848,null
2009,"DUCATI","GT1000",53
2009,"DUCATI","GT1000 TOURING",73
2009,"DUCATI","HYPERMOTARD 1100",null
2009,"DUCATI","HYPERMOTARD 1100 S",36
2009,"DUCATI","MONSTER 1100",81
2009,"DUCATI","MONSTER 1100 S",6
2009,"DUCATI","MONSTER 696",123
2009,"DUCATI","MULTISTRADA 1100",null
2009,"DUCATI","MULTISTRADA 1100 S",null
2009,"E-TON","BEAMER III",79
2009,"E-TON","BEAMER R4 (150)",null
2009,"E-TON","MATRIX 50",null
2009,"E-TON","MATRIX R4-150",88
2009,"E-TON","ROVER",125
2009,"E-TON","ROVER GT",88
2009,"E-TON","SPORT 150",null
2009,"E-TON","SPORT 50",null
2009,"E-TON","VECTOR 250R",null
2009,"E-TON","VIPER 150R",133
2009,"E-TON","VIPER 70 4-STROKE",2
2009,"E-TON","VIPER 70 SILVER SERIES",null
2009,"E-TON","VIPER 90 SILVER SERIES",null
2009,"E-TON","VIPER 90R 4-STROKE",null
2009,"E-TON","VIPER 90R SILVER SERIES",null
2009,"E-TON","YUKON II CXL 150",null
2009,"EL DORADO","E-Z RIDER II MAX",null
2009,"FERRARI","599 GTB",37
2009,"FERRARI","612 SCAGLIETTI",53
2009,"FERRARI","CALIFORNIA",null
2009,"FERRARI","F430",null
2009,"FIAT",500,67
2009,"FIAT","ALBEA",null
2009,"FORD","COURIER",null
2009,"FORD","CROWN VICTORIA",null
2009,"FORD","E-150",35
2009,"FORD","E-250",107
2009,"FORD","E-350 SUPER DUTY",null
2009,"FORD","E-450 SUPER DUTY",null
2009,"FORD","EDGE",null
2009,"FORD","ESCAPE",112
2009,"FORD","EXPEDITION",null
2009,"FORD","EXPLORER",null
2009,"FORD","EXPLORER SPORT TRAC",10
2009,"FORD","F-150",null
2009,"FORD","F-250",31
2009,"FORD","F-250 SUPER DUTY",null
2009,"FORD","F-350",128
2009,"FORD","F-350 SUPER DUTY",null
2009,"FORD","F-450",140
2009,"FORD","F-450 SUPER DUTY",null
2009,"FORD","F-550 SUPER DUTY",72
2009,"FORD","F53",56
2009,"FORD","F650",40
2009,"FORD","F750",null
2009,"FORD","FIESTA",null
2009,"FORD","FLEX",null
2009,"FORD","FOCUS",null
2009,"FORD","FUSION",65
2009,"FORD","LCF",129
2009,"FORD","MUSTANG",null
2009,"FORD","RANGER",null
2009,"FORD","TAURUS",57
2009,"FORD","TAURUS X",96
2009,"FORD","TRANSIT",18
2009,"FREIGHTLINER","ARGOSY",null
2009,"FREIGHTLINER","BUSINESS CLASS M2",61
2009,"FREIGHTLINER","CASCADIA",null
2009,"FREIGHTLINER","CENTURY CLASS",116
2009,"FREIGHTLINER","CLASSIC",96
2009,"FREIGHTLINER","CLASSIC XL",null
2009,"FREIGHTLINER","COLUMBIA",null
2009,"FREIGHTLINER","CORONADO",12
2009,"FREIGHTLINER","M2 106",null
2009,"FREIGHTLINER","M2 112",null
2009,"FREIGHTLINER","MT35",72
2009,"FREIGHTLINER","MT45",24
2009,"FREIGHTLINER","MT55",null
2009,"FREIGHTLINER","SPRINTER 2500",5
2009,"FREIGHTLINER","SPRINTER 3500",93
2009,"GILLIG","LOW FLOOR",null
2009,"GMC","ACADIA",19
2009,"GMC","C4500 TOPKICK",22
2009,"GMC","C5500 TOPKICK",null
2009,"GMC","C6500 TOPKICK",149
2009,"GMC","C7500 TOPKICK",64
2009,"GMC","CANYON",113
2009,"GMC","ENVOY",10
2009,"GMC","SAVANA 1500",96
2009,"GMC","SAVANA 2500",130
2009,"GMC","SAVANA 3500",null
2009,"GMC","SAVANA 4500",121
2009,"GMC","SIERRA",114
2009,"GMC","SIERRA 1500",null
2009,"GMC","SIERRA 2500 HD",null
2009,"GMC","SIERRA 3500 HD",81
2009,"GMC","SIERRA DENALI",null
2009,"GMC","T6500",null
2009,"GMC","T7500",null
2009,"GMC","W4500 FORWARD",null
2009,"GMC","W5500 FORWARD",null
2009,"GMC","W5500HD FORWARD",null
2009,"GMC","YUKON",149
2009,"GMC","YUKON XL 1500",57
2009,"GMC","YUKON XL 2500",null
2009,"HARLEY DAVIDSON","FLHR ROAD KING",null
2009,"HARLEY DAVIDSON","FLHRC ROAD KING CLASSIC",null
2009,"HARLEY DAVIDSON","FLHT ELECTRA GLIDE STANDARD",null
2009,"HARLEY DAVIDSON","FLHTC ELECTRA GLIDE CLASSIC",82
2009,"HARLEY DAVIDSON","FLHTCU ELECTRA GLIDE ULTRA CLASSIC",14
2009,"HARLEY DAVIDSON","FLHTCUSE4 CVO ULTRA CLASSIC ELECTRA",null
2009,"HARLEY DAVIDSON","FLHTCUTG TRI GLIDE ULTRA CLASSIC",93
2009,"HARLEY DAVIDSON","FLHX STREET GLIDE",66
2009,"HARLEY DAVIDSON","FLSTC HERITAGE SOFTAIL CLASSIC",null
2009,"HARLEY DAVIDSON","FLSTF FAT BOY",null
2009,"HARLEY DAVIDSON","FLSTN SOFTAIL DELUXE",null
2009,"HARLEY DAVIDSON","FLSTSB CROSS BONES",22
2009,"HARLEY DAVIDSON","FLTR ROAD GLIDE",null
2009,"HARLEY DAVIDSON","FLTRSE3 CVO ROAD GLIDE",130
2009,"HARLEY DAVIDSON","FXCW ROCKER",null
2009,"HARLEY DAVIDSON","FXCWC ROCKER C",null
2009,"HARLEY DAVIDSON","FXD DYNA SUPER GLIDE",null
2009,"HARLEY DAVIDSON","FXDB STREET BOB",null
2009,"HARLEY DAVIDSON","FXDC SUPER GLIDE CUSTOM",98
2009,"HARLEY DAVIDSON","FXDF FAT BOB",148
2009,"HARLEY DAVIDSON","FXDFSE CVO DYNA FAT BOB",null
2009,"HARLEY DAVIDSON","FXDL DYNA LOW RIDER",null
2009,"HARLEY DAVIDSON","FXSTB NIGHT TRAIN",59
2009,"HARLEY DAVIDSON","FXSTC SOFTAIL CUSTOM",null
2009,"HARLEY DAVIDSON","FXSTSSE3 CVO SOFTAIL SPRINGER",null
2009,"HARLEY DAVIDSON","VRSCAW V-ROD",109
2009,"HARLEY DAVIDSON","VRSCDX NIGHT ROD SPECIAL",96
2009,"HARLEY DAVIDSON","VRSCF V-ROD MUSCLE",null
2009,"HARLEY DAVIDSON","XL1200C SPORTSTER 1200 CUSTOM",61
2009,"HARLEY DAVIDSON","XL1200L SPORTSTER 1200 LOW",null
2009,"HARLEY DAVIDSON","XL1200N SPORTSTER 1200 NIGHTSTER",null
2009,"HARLEY DAVIDSON","XL883C SPORTSTER 883 CUSTOM",null
2009,"HARLEY DAVIDSON","XL883L SPORTSTER 883 LOW",27
2009,"HARLEY DAVIDSON","XL883N IRON 883",13
2009,"HARLEY DAVIDSON","XR1200",55
2009,"HINO",145,null
2009,"HINO",165,16
2009,"HINO",185,null
2009,"HINO",238,134
2009,"HINO","258ALP",62
2009,"HINO","258LP",null
2009,"HINO",268,null
2009,"HINO","268A",52
2009,"HINO",338,null
2009,"HINO","338CT",47
2009,"HONDA","ACCORD",98
2009,"HONDA","AQUATRAX F-15",null
2009,"HONDA","AQUATRAX F-15X",148
2009,"HONDA","CBF1000A",141
2009,"HONDA","CBR1000RR",null
2009,"HONDA","CBR1000RR ABS",null
2009,"HONDA","CBR600RR",125
2009,"HONDA","CBR600RR ABS",null
2009,"HONDA","CHF50 METROPOLITAN",null
2009,"HONDA","CIVIC",129
2009,"HONDA","CMX250C REBEL",null
2009,"HONDA","CR-V",null
2009,"HONDA","CRF100F",47
2009,"HONDA","CRF150F",null
2009,"HONDA","CRF150R",null
2009,"HONDA","CRF150R EXPERT",null
2009,"HONDA","CRF230F",78
2009,"HONDA","CRF230L",124
2009,"HONDA","CRF230M",77
2009,"HONDA","CRF250R",69
2009,"HONDA","CRF250X",null
2009,"HONDA","CRF450R",26
2009,"HONDA","CRF450X",98
2009,"HONDA","CRF50F",null
2009,"HONDA","CRF70F",null
2009,"HONDA","CRF80F",39
2009,"HONDA","ELEMENT",null
2009,"HONDA","FIT",null
2009,"HONDA","FSC600 SILVER WING",null
2009,"HONDA","FSC600A SILVER WING ABS",null
2009,"HONDA","GL1800 GOLD WING AIRBAG",103
2009,"HONDA","GL1800HP GOLD WING AUDIO/COMFORT",null
2009,"HONDA","GL1800HPN GOLD WING AUDIO/COMFORT/N",100
2009,"HONDA","GL1800HPNA GOLD WING AUDIO/COMFORT/",135
2009,"HONDA","MUV700 BIG RED",90
2009,"HONDA","NPS50 RUCKUS",35
2009,"HONDA","NPS50S RUCKUS",null
2009,"HONDA","NSA700 DN-01",null
2009,"HONDA","ODYSSEY",28
2009,"HONDA","PILOT",122
2009,"HONDA","RIDGELINE",25
2009,"HONDA","S2000",null
2009,"HONDA","ST1300",45
2009,"HONDA","ST1300 ABS",119
